DIMENSION:10639,
64750,27366.6667
64750,28250
64750,29383.3333
64750,29450
64766.6667,25400
64766.6667,25550
64766.6667,25650
64766.6667,26100
64766.6667,26450
64766.6667,28283.3333
64766.6667,28300
64766.6667,28316.6667
64766.6667,28800
64766.6667,28850
64766.6667,30116.6667
64783.3333,24833.3333
64783.3333,25683.3333
64783.3333,26133.3333
64783.3333,28550
64783.3333,28733.3333
64783.3333,28883.3333
64800,24700
64800,25166.6667
64800,25333.3333
64800,25983.3333
64800,26250
64800,26600
64800,27816.6667
64800,28250
64800,28683.3333
64816.6667,24566.6667
64816.6667,24750
64816.6667,25083.3333
64816.6667,25233.3333
64816.6667,25316.6667
64816.6667,25400
64816.6667,25933.3333
64816.6667,26983.3333
64816.6667,27933.3333
64816.6667,27950
64816.6667,28000
64816.6667,29650
64833.3333,24733.3333
64833.3333,25183.3333
64833.3333,25650
64833.3333,25916.6667
64833.3333,26050
64833.3333,26166.6667
64833.3333,26700
64833.3333,26916.6667
64833.3333,27616.6667
64833.3333,27966.6667
64833.3333,28150
64833.3333,29383.3333
64833.3333,29550
64850,25000
64850,25150
64850,26166.6667
64850,26700
64850,27766.6667
64866.6667,24750
64866.6667,24950
64866.6667,25133.3333
64866.6667,25466.6667
64866.6667,25566.6667
64866.6667,26650
64866.6667,26666.6667
64866.6667,27600
64866.6667,27666.6667
64866.6667,28150
64866.6667,29283.3333
64883.3333,25566.6667
64883.3333,27566.6667
64883.3333,27583.3333
64883.3333,28483.3333
64883.3333,28800
64883.3333,28916.6667
64883.3333,28983.3333
64883.3333,29066.6667
64883.3333,29083.3333
64883.3333,29283.3333
64883.3333,29533.3333
64900,25000
64900,25133.3333
64900,25550
64900,27166.6667
64900,27500
64900,27550
64900,27716.6667
64900,27750
64900,27816.6667
64900,28516.6667
64900,28950
64900,29000
64900,29083.3333
64900,29166.6667
64916.6667,25416.6667
64916.6667,25500
64916.6667,25750
64916.6667,27150
64916.6667,27166.6667
64916.6667,27183.3333
64916.6667,27233.3333
64916.6667,27300
64916.6667,28100
64916.6667,28166.6667
64916.6667,28366.6667
64916.6667,29200
64916.6667,29283.3333
64916.6667,29300
64933.3333,25416.6667
64933.3333,27100
64933.3333,27150
64933.3333,27183.3333
64933.3333,27700
64933.3333,27750
64950,25233.3333
64950,25400
64950,25533.3333
64950,26300
64950,26533.3333
64950,26966.6667
64950,26983.3333
64950,27016.6667
64950,27066.6667
64950,27216.6667
64950,27850
64950,28050
64950,28650
64950,29000
64950,29300
64966.6667,25250
64966.6667,26216.6667
64966.6667,26300
64966.6667,26566.6667
64966.6667,28016.6667
64966.6667,28833.3333
64966.6667,28850
64983.3333,25266.6667
64983.3333,25483.3333
64983.3333,26200
64983.3333,27500
64983.3333,27516.6667
64983.3333,27600
64983.3333,27900
64983.3333,28850
65000,24700
65000,24716.6667
65000,25450
65000,25500
65000,25533.3333
65000,25550
65000,26933.3333
65000,27550
65000,27666.6667
65016.6667,25466.6667
65016.6667,25483.3333
65016.6667,26100
65016.6667,26483.3333
65016.6667,28616.6667
65016.6667,29100
65033.3333,24766.6667
65033.3333,25433.3333
65033.3333,25466.6667
65033.3333,25533.3333
65033.3333,25566.6667
65033.3333,25716.6667
65033.3333,26050
65033.3333,26116.6667
65033.3333,26283.3333
65033.3333,27666.6667
65033.3333,27850
65033.3333,28033.3333
65033.3333,29066.6667
65033.3333,29233.3333
65050,24816.6667
65050,24883.3333
65050,25450
65050,25616.6667
65050,25983.3333
65050,27766.6667
65050,28033.3333
65050,28416.6667
65050,29183.3333
65066.6667,25466.6667
65066.6667,26316.6667
65066.6667,27950
65066.6667,28916.6667
65083.3333,25400
65083.3333,25433.3333
65083.3333,25450
65083.3333,25850
65083.3333,26250
65083.3333,27700
65100,25350
65100,25383.3333
65100,25400
65100,25416.6667
65100,25483.3333
65100,25683.3333
65100,26533.3333
65100,27650
65100,28800
65100,28933.3333
65100,29366.6667
65116.6667,25333.3333
65116.6667,25350
65116.6667,25383.3333
65116.6667,25416.6667
65116.6667,25433.3333
65116.6667,26716.6667
65116.6667,27566.6667
65133.3333,25283.3333
65133.3333,25333.3333
65133.3333,25350
65133.3333,25383.3333
65133.3333,25733.3333
65133.3333,26150
65133.3333,29800
65150,25333.3333
65150,25350
65150,25600
65150,25700
65150,26866.6667
65150,27683.3333
65150,27716.6667
65150,27766.6667
65150,27783.3333
65150,27833.3333
65150,28066.6667
65150,28083.3333
65150,28683.3333
65150,28950
65150,29066.6667
65150,29100
65150,29133.3333
65150,29166.6667
65166.6667,25250
65166.6667,25333.3333
65166.6667,25366.6667
65166.6667,25383.3333
65166.6667,25400
65166.6667,25966.6667
65166.6667,26050
65166.6667,26083.3333
65166.6667,27616.6667
65166.6667,28066.6667
65166.6667,28350
65166.6667,28366.6667
65166.6667,28383.3333
65166.6667,29100
65166.6667,29500
65183.3333,25300
65183.3333,25316.6667
65183.3333,25333.3333
65183.3333,25350
65183.3333,25366.6667
65183.3333,25383.3333
65183.3333,25416.6667
65183.3333,25483.3333
65183.3333,25550
65183.3333,26733.3333
65183.3333,27700
65183.3333,28000
65183.3333,29233.3333
65183.3333,29383.3333
65183.3333,29550
65183.3333,29583.3333
65200,25300
65200,25316.6667
65200,25333.3333
65200,25366.6667
65200,25400
65200,25483.3333
65200,27633.3333
65200,27650
65200,28733.3333
65200,29283.3333
65200,29516.6667
65216.6667,25300
65216.6667,25316.6667
65216.6667,25333.3333
65216.6667,25366.6667
65216.6667,27166.6667
65216.6667,27200
65216.6667,27616.6667
65216.6667,28233.3333
65216.6667,28400
65216.6667,28700
65216.6667,29466.6667
65216.6667,29616.6667
65233.3333,25300
65233.3333,25333.3333
65233.3333,25350
65233.3333,25366.6667
65233.3333,25433.3333
65233.3333,27566.6667
65233.3333,29550
65250,25316.6667
65250,26416.6667
65250,27250
65250,27366.6667
65250,27500
65250,27816.6667
65250,27850
65250,27950
65266.6667,25350
65266.6667,25366.6667
65266.6667,26533.3333
65266.6667,26850
65266.6667,27233.3333
65266.6667,27316.6667
65266.6667,27400
65266.6667,27466.6667
65266.6667,27866.6667
65266.6667,29016.6667
65266.6667,29500
65283.3333,25350
65283.3333,27200
65283.3333,27933.3333
65283.3333,29283.3333
65300,25333.3333
65300,25366.6667
65300,25416.6667
65300,25550
65300,25616.6667
65300,25666.6667
65300,27166.6667
65300,27233.3333
65300,27283.3333
65300,27483.3333
65300,27833.3333
65300,28300
65300,28616.6667
65300,29500
65316.6667,25283.3333
65316.6667,25316.6667
65316.6667,25366.6667
65316.6667,25433.3333
65316.6667,25450
65316.6667,25466.6667
65316.6667,25500
65316.6667,26216.6667
65316.6667,26650
65316.6667,27216.6667
65316.6667,27266.6667
65316.6667,27400
65316.6667,27516.6667
65316.6667,27783.3333
65316.6667,29083.3333
65316.6667,29533.3333
65333.3333,25316.6667
65333.3333,25383.3333
65333.3333,25483.3333
65333.3333,25750
65333.3333,26150
65333.3333,26583.3333
65333.3333,27083.3333
65333.3333,27100
65333.3333,27250
65333.3333,27466.6667
65333.3333,27566.6667
65333.3333,27600
65333.3333,28700
65333.3333,28750
65333.3333,28883.3333
65333.3333,28983.3333
65333.3333,29000
65333.3333,29050
65333.3333,29550
65350,25366.6667
65350,25816.6667
65350,25983.3333
65350,26083.3333
65350,26700
65350,26983.3333
65350,27050
65350,27066.6667
65350,27083.3333
65350,27166.6667
65350,27316.6667
65350,27333.3333
65350,28433.3333
65350,28650
65350,28700
65350,28783.3333
65366.6667,25333.3333
65366.6667,25833.3333
65366.6667,26900
65366.6667,26916.6667
65366.6667,26966.6667
65366.6667,27033.3333
65366.6667,27283.3333
65366.6667,27350
65366.6667,27750
65366.6667,28533.3333
65366.6667,29333.3333
65383.3333,25833.3333
65383.3333,26900
65383.3333,26916.6667
65383.3333,27350
65383.3333,27783.3333
65383.3333,28900
65400,25333.3333
65400,25900
65400,26700
65400,26733.3333
65400,26816.6667
65400,27066.6667
65400,29050
65400,29400
65416.6667,27350
65416.6667,27850
65416.6667,27866.6667
65433.3333,25350
65433.3333,25366.6667
65433.3333,27366.6667
65433.3333,27583.3333
65433.3333,27850
65433.3333,29083.3333
65450,25366.6667
65450,27616.6667
65450,27666.6667
65450,28233.3333
65450,29566.6667
65466.6667,25366.6667
65466.6667,25383.3333
65466.6667,27050
65466.6667,27500
65466.6667,27516.6667
65466.6667,28650
65483.3333,25333.3333
65483.3333,25483.3333
65483.3333,25983.3333
65483.3333,26833.3333
65483.3333,27450
65483.3333,27500
65483.3333,28600
65483.3333,28666.6667
65483.3333,28716.6667
65483.3333,28750
65483.3333,28800
65500,26850
65500,26916.6667
65500,27933.3333
65500,27966.6667
65500,28466.6667
65500,28550
65516.6667,25283.3333
65516.6667,26150
65516.6667,26550
65516.6667,27550
65516.6667,27950
65516.6667,28566.6667
65516.6667,29500
65533.3333,25266.6667
65533.3333,25500
65533.3333,26950
65533.3333,26966.6667
65533.3333,27266.6667
65533.3333,27933.3333
65533.3333,27950
65533.3333,28783.3333
65550,25266.6667
65550,27216.6667
65550,28400
65550,28800
65550,29516.6667
65566.6667,26966.6667
65566.6667,28250
65583.3333,25166.6667
65583.3333,25183.3333
65583.3333,26600
65583.3333,27150
65600,25183.3333
65600,25216.6667
65600,27116.6667
65600,27150
65600,27200
65600,27500
65600,27616.6667
65600,27633.3333
65600,28200
65600,29316.6667
65600,29533.3333
65616.6667,25066.6667
65616.6667,25300
65616.6667,25833.3333
65616.6667,27183.3333
65616.6667,27433.3333
65616.6667,28200
65616.6667,28350
65616.6667,29066.6667
65633.3333,24716.6667
65633.3333,24950
65633.3333,25050
65633.3333,25483.3333
65633.3333,25950
65633.3333,26683.3333
65633.3333,27166.6667
65633.3333,27416.6667
65633.3333,27650
65633.3333,27733.3333
65633.3333,29133.3333
65633.3333,29166.6667
65650,24716.6667
65650,24900
65650,26466.6667
65650,27200
65650,27383.3333
65650,27666.6667
65650,27933.3333
65650,28350
65650,29166.6667
65666.6667,24066.6667
65666.6667,24750
65666.6667,24783.3333
65666.6667,24850
65666.6667,24916.6667
65666.6667,25050
65666.6667,25100
65666.6667,27916.6667
65666.6667,28433.3333
65666.6667,29233.3333
65666.6667,29350
65683.3333,24633.3333
65683.3333,24650
65683.3333,24666.6667
65683.3333,24950
65683.3333,25066.6667
65683.3333,27316.6667
65683.3333,29133.3333
65683.3333,29283.3333
65683.3333,29366.6667
65700,25166.6667
65700,25400
65700,27333.3333
65700,27350
65700,28200
65700,28616.6667
65700,29183.3333
65700,29216.6667
65716.6667,24583.3333
65716.6667,26666.6667
65716.6667,27333.3333
65716.6667,27350
65716.6667,27950
65716.6667,28300
65716.6667,29633.3333
65733.3333,24566.6667
65733.3333,27333.3333
65733.3333,27533.3333
65733.3333,27966.6667
65733.3333,28566.6667
65750,24166.6667
65750,24550
65750,24566.6667
65750,25283.3333
65750,25300
65750,27033.3333
65750,27050
65750,27350
65750,27500
65750,27966.6667
65750,28533.3333
65750,29200
65750,29416.6667
65766.6667,24566.6667
65766.6667,27000
65766.6667,28600
65766.6667,29033.3333
65766.6667,29383.3333
65766.6667,29616.6667
65766.6667,30016.6667
65783.3333,24216.6667
65783.3333,24433.3333
65783.3333,24500
65783.3333,24516.6667
65783.3333,27316.6667
65783.3333,27383.3333
65783.3333,27833.3333
65800,24150
65800,24183.3333
65800,24333.3333
65800,24433.3333
65800,24450
65800,24483.3333
65800,24533.3333
65800,24583.3333
65800,24600
65800,25016.6667
65800,25033.3333
65800,25683.3333
65800,26916.6667
65800,26950
65800,27316.6667
65800,27350
65800,27450
65800,27533.3333
65800,29333.3333
65816.6667,24266.6667
65816.6667,24333.3333
65816.6667,24533.3333
65816.6667,24550
65816.6667,24650
65816.6667,25316.6667
65816.6667,25583.3333
65816.6667,27366.6667
65816.6667,27550
65816.6667,29533.3333
65816.6667,30000
65833.3333,24150
65833.3333,24166.6667
65833.3333,24250
65833.3333,24283.3333
65833.3333,24383.3333
65833.3333,24616.6667
65833.3333,25300
65833.3333,26783.3333
65833.3333,27700
65833.3333,28700
65833.3333,28833.3333
65833.3333,29316.6667
65833.3333,30000
65850,24183.3333
65850,24216.6667
65850,24266.6667
65850,24500
65850,25416.6667
65850,26766.6667
65850,28166.6667
65850,28450
65850,29566.6667
65850,29883.3333
65850,30033.3333
65866.6667,24600
65866.6667,24633.3333
65866.6667,27600
65866.6667,27616.6667
65866.6667,27633.3333
65866.6667,29800
65883.3333,24216.6667
65883.3333,24650
65883.3333,28200
65883.3333,28666.6667
65883.3333,29400
65900,24466.6667
65900,26716.6667
65900,28350
65900,28666.6667
65900,29350
65900,29383.3333
65900,29400
65916.6667,24150
65916.6667,25083.3333
65916.6667,25816.6667
65916.6667,26533.3333
65916.6667,26616.6667
65916.6667,26950
65916.6667,27033.3333
65916.6667,27150
65916.6667,27950
65916.6667,27966.6667
65916.6667,28133.3333
65916.6667,29516.6667
65916.6667,29816.6667
65933.3333,24133.3333
65933.3333,24700
65933.3333,24716.6667
65933.3333,28533.3333
65933.3333,29350
65933.3333,29516.6667
65933.3333,29533.3333
65933.3333,29800
65950,24100
65950,26083.3333
65950,28850
65966.6667,24183.3333
65966.6667,24766.6667
65966.6667,27216.6667
65966.6667,29150
65966.6667,29183.3333
65966.6667,29933.3333
65966.6667,29966.6667
65983.3333,24066.6667
65983.3333,24233.3333
65983.3333,24316.6667
65983.3333,24466.6667
65983.3333,25133.3333
65983.3333,25600
65983.3333,29716.6667
66000,26200
66000,27550
66000,27566.6667
66000,28116.6667
66000,28366.6667
66000,29283.3333
66000,29566.6667
66016.6667,24100
66016.6667,24383.3333
66016.6667,24750
66016.6667,26000
66016.6667,26316.6667
66016.6667,26566.6667
66016.6667,28333.3333
66016.6667,28966.6667
66016.6667,29050
66016.6667,29216.6667
66016.6667,29716.6667
66033.3333,24016.6667
66033.3333,25033.3333
66033.3333,26866.6667
66033.3333,28083.3333
66033.3333,28533.3333
66050,24783.3333
66050,26916.6667
66050,28616.6667
66050,28666.6667
66050,29133.3333
66050,29600
66050,29950
66066.6667,24783.3333
66066.6667,24833.3333
66066.6667,27150
66066.6667,28750
66066.6667,29050
66066.6667,29533.3333
66066.6667,29783.3333
66083.3333,24000
66083.3333,24150
66083.3333,24800
66083.3333,26450
66083.3333,28733.3333
66083.3333,29500
66083.3333,29516.6667
66083.3333,29533.3333
66100,24883.3333
66100,25150
66100,26400
66100,28150
66100,28683.3333
66100,29500
66116.6667,24916.6667
66116.6667,24933.3333
66116.6667,24983.3333
66116.6667,25383.3333
66116.6667,28166.6667
66116.6667,29133.3333
66116.6667,29166.6667
66133.3333,24116.6667
66133.3333,24166.6667
66133.3333,28450
66133.3333,29050
66133.3333,29200
66133.3333,29533.3333
66133.3333,29550
66150,23950
66150,24750
66150,28616.6667
66150,29033.3333
66150,29583.3333
66166.6667,25466.6667
66166.6667,28850
66166.6667,29516.6667
66183.3333,25250
66183.3333,27583.3333
66183.3333,27600
66183.3333,27883.3333
66183.3333,29466.6667
66200,23800
66200,26933.3333
66200,29283.3333
66200,29450
66216.6667,23800
66216.6667,26866.6667
66216.6667,27000
66216.6667,27833.3333
66216.6667,27883.3333
66216.6667,28716.6667
66216.6667,28933.3333
66233.3333,26483.3333
66250,24566.6667
66250,26833.3333
66250,27950
66250,28200
66250,28950
66266.6667,23700
66266.6667,24116.6667
66266.6667,25200
66266.6667,25366.6667
66266.6667,26850
66266.6667,27250
66266.6667,28166.6667
66266.6667,28416.6667
66266.6667,29216.6667
66283.3333,25350
66283.3333,26133.3333
66283.3333,27116.6667
66283.3333,29000
66283.3333,29033.3333
66283.3333,29383.3333
66300,23666.6667
66300,23700
66300,24266.6667
66300,28850
66300,28900
66300,29150
66316.6667,26933.3333
66316.6667,26950
66316.6667,27050
66316.6667,27066.6667
66316.6667,27100
66316.6667,29150
66333.3333,23700
66333.3333,25950
66333.3333,26883.3333
66333.3333,26933.3333
66333.3333,26983.3333
66333.3333,27050
66333.3333,28150
66350,23700
66350,24100
66350,24350
66350,26850
66350,26900
66350,29100
66366.6667,24200
66366.6667,27883.3333
66366.6667,28383.3333
66366.6667,29533.3333
66383.3333,23700
66383.3333,23716.6667
66383.3333,23900
66383.3333,24000
66383.3333,25400
66383.3333,26583.3333
66383.3333,26750
66383.3333,27266.6667
66383.3333,27283.3333
66383.3333,27300
66383.3333,27766.6667
66400,23766.6667
66400,24500
66400,26400
66400,27300
66416.6667,23666.6667
66416.6667,24066.6667
66416.6667,27316.6667
66450,23683.3333
66450,24250
66450,24366.6667
66450,26083.3333
66450,27366.6667
66450,28150
66450,28483.3333
66450,29000
66466.6667,23700
66466.6667,23716.6667
66466.6667,25666.6667
66466.6667,25750
66466.6667,27333.3333
66466.6667,27350
66466.6667,27383.3333
66483.3333,24416.6667
66483.3333,27250
66483.3333,27350
66483.3333,27383.3333
66500,23766.6667
66500,25716.6667
66500,25783.3333
66500,25800
66516.6667,24800
66516.6667,25766.6667
66516.6667,25800
66516.6667,27233.3333
66516.6667,29033.3333
66533.3333,23800
66533.3333,23833.3333
66533.3333,24500
66533.3333,24633.3333
66533.3333,25700
66533.3333,25833.3333
66550,26416.6667
66550,28583.3333
66550,28600
66566.6667,23883.3333
66566.6667,25800
66566.6667,29100
66583.3333,24633.3333
66583.3333,25616.6667
66583.3333,26033.3333
66583.3333,27866.6667
66583.3333,27900
66583.3333,27933.3333
66600,27616.6667
66600,28500
66616.6667,26200
66616.6667,27333.3333
66616.6667,27400
66616.6667,29016.6667
66633.3333,24550
66633.3333,24583.3333
66633.3333,25233.3333
66633.3333,27400
66633.3333,27683.3333
66650,23883.3333
66650,24716.6667
66650,25466.6667
66650,27533.3333
66650,27633.3333
66650,27666.6667
66650,28933.3333
66666.6667,26200
66666.6667,27416.6667
66666.6667,27483.3333
66666.6667,27500
66666.6667,27516.6667
66666.6667,27583.3333
66666.6667,27600
66666.6667,27616.6667
66666.6667,28000
66666.6667,29200
66683.3333,24400
66683.3333,24516.6667
66683.3333,27066.6667
66683.3333,27483.3333
66683.3333,27500
66683.3333,27566.6667
66683.3333,27866.6667
66683.3333,28000
66700,24666.6667
66700,25033.3333
66700,25450
66700,27433.3333
66700,27566.6667
66700,27583.3333
66716.6667,23916.6667
66716.6667,24333.3333
66716.6667,24683.3333
66716.6667,24700
66716.6667,26850
66716.6667,27400
66716.6667,27483.3333
66716.6667,27500
66716.6667,27600
66716.6667,27616.6667
66733.3333,24316.6667
66733.3333,26283.3333
66733.3333,27316.6667
66733.3333,27600
66750,25100
66750,26250
66750,27466.6667
66750,29100
66766.6667,23950
66766.6667,23966.6667
66766.6667,27333.3333
66783.3333,23916.6667
66783.3333,23983.3333
66783.3333,24000
66783.3333,27416.6667
66783.3333,27450
66783.3333,28116.6667
66783.3333,28133.3333
66800,24000
66800,26250
66800,27400
66816.6667,24250
66816.6667,27466.6667
66816.6667,28416.6667
66816.6667,28433.3333
66816.6667,28666.6667
66833.3333,24383.3333
66833.3333,25416.6667
66833.3333,28666.6667
66850,24883.3333
66850,25450
66866.6667,24666.6667
66866.6667,25466.6667
66866.6667,27450
66866.6667,27466.6667
66866.6667,28066.6667
66883.3333,24100
66883.3333,27433.3333
66883.3333,27483.3333
66883.3333,28916.6667
66900,25133.3333
66900,25366.6667
66900,26966.6667
66900,27433.3333
66900,27466.6667
66916.6667,27500
66933.3333,25366.6667
66933.3333,27433.3333
66933.3333,27466.6667
66933.3333,27500
66933.3333,28833.3333
66933.3333,28866.6667
66950,25600
66950,27533.3333
66966.6667,25300
66966.6667,25350
66966.6667,25966.6667
66966.6667,26283.3333
67000,24050
67000,27566.6667
67000,28033.3333
67014.4444,27563.0556
67016.6667,24050
67016.6667,24066.6667
67016.6667,24600
67016.6667,25533.3333
67016.6667,27566.6667
67016.9444,29017.2222
67033.3333,23716.6667
67033.3333,25116.6667
67033.3333,27566.6667
67033.3333,28966.6667
67050,23733.3333
67050,24050
67050,25600
67050,25950
67050,27200
67050,27516.6667
67050,27533.3333
67050,27566.6667
67050,28950
67051.1111,28922.2222
